SampleName	SampleID	occurence
14753	GB01019530S	9071
4509	GB01010915S	42114
7445	GB01008430S	26723
4572	GB01023080S	41662
6852	GB01011479S	29229
16203	GB01003412S	5946
11792	GB01009411S	13380
4293	GB01022067S	43463
11572	GB01016021S	13829
10641	GB01008863S	16379
4796	GB01012294S	40402
7446	GB01016802S	26720
16842	GB01004677S	3905
8628	GB01012249S	22320
1858	GB01011706S	74126
16156	GB01001566S	6086
11747	GB01019820S	13487
2381	GB01011608S	61547
2606	GB01012912S	58339
10127	GB01009072S	17784
10869	GB01018477S	15701
16646	GB01007424S	4491
4632	GB01016482S	41334
14134	GB01024359S	9974
556	GB01001038S	156984
12764	GB01019792S	11780
5714	GB01021326S	35051
6640	GB01021359S	30357
11613	GB01004540S	13759
7168	GB01017763S	27888
7640	GB01023209S	25941
11776	GB01024481S	13410
8771	GB01023443S	21833
11368	GB01008847S	14317
6967	GB01011793S	28708
17771	GB01021190S	1531
17267	GB01000252S	2609
16717	GB01007462S	4283
10827	GB01009439S	15806
15698	GB01024471S	7174
7932	GB01012114S	24885
5833	GB01008743S	34376
1376	GB01001138S	93176
236	GB01002747S	210984
2526	GB01000620S	59297
4328	GB01007562S	43259
14226	GB01019933S	9811
728	GB01001272S	139175
17986	GB01021790S	1214
11715	GB01010276S	13542
16996	GB01004670S	3412
12322	GB01018688S	12402
14383	GB01002350S	9616
12624	GB01001955S	11960
14046	GB01013917S	10107
16040	GB01011361S	6426
6282	GB01011622S	32065
11719	GB01018608S	13534
2771	GB01016250S	56488
7776	GB01008453S	25429
10383	GB01008914S	17012
3	GB01024366S	638165
14200	GB01015711S	9850
5455	GB01023640S	36674
9812	GB01023615S	18735
8497	GB01021304S	22710
16110	GB01002207S	6244
10967	GB01009049S	15391
15432	GB01015678S	7807
9488	GB01009014S	19607
229	GB01000487S	213217
8045	GB01001706S	24394
896	GB01008015S	122312
15712	GB01007497S	7136
5799	GB01010722S	34651
3002	GB01017405S	54073
15992	GB01020106S	6537
4753	GB01007559S	40640
9139	GB01009545S	20616
3530	GB01016253S	49229
4670	GB01016716S	41128
2722	GB01020554S	57137
2623	GB01017526S	58185
5312	GB01004659S	37539
12256	GB01013225S	12500
2468	GB01000625S	60264
17414	GB01001659S	2250
1440	GB01003565S	90655
13674	GB01019372S	10605
11544	GB01009907S	13901
14710	GB01015716S	9147
10047	GB01016607S	18013
15744	GB01022827S	7056
763	GB01000978S	134888
5506	GB01010341S	36389
17087	GB01007375S	3129
12969	GB01019289S	11522
11069	GB01011144S	15082
3147	GB01011528S	52636
7731	GB01022133S	25586
12295	GB01016965S	12443
907	GB01007766S	121710
18220	GB01007719S	892
3808	GB01011225S	47005
7788	GB01022740S	25396
18155	GB01021176S	1000
7362	GB01022795S	27068
1491	GB01000055S	87912
5922	GB01023305S	33905
18050	GB01007537S	1141
6598	GB01017511S	30568
12413	GB01011448S	12271
1715	GB01018122S	78651
5054	GB01017825S	39080
2793	GB01011766S	56280
1755	GB01013057S	77251
714	GB01000692S	140290
10316	GB01024199S	17237
15349	GB01019697S	7941
12696	GB01019519S	11850
6528	GB01015934S	30891
8836	GB01014040S	21609
7158	GB01007597S	27929
1368	GB01015492S	93539
7520	GB01012649S	26400
5555	GB01008674S	36055
2341	GB01008621S	62341
14398	GB01024238S	9587
10614	GB01011119S	16459
7563	GB01008747S	26250
10677	GB01020414S	16301
14263	GB01018481S	9762
10606	GB01004106S	16480
4637	GB01001794S	41304
515	GB01000903S	161083
13460	GB01019209S	10886
1954	GB01007984S	71598
17246	GB01021968S	2653
12986	GB01007744S	11493
4200	GB01023757S	44031
6980	GB01015892S	28663
4913	GB01013284S	39791
11390	GB01015843S	14264
9304	GB01013989S	20107
18303	GB01021040S	755
12666	GB01016599S	11894
5790	GB01023951S	34685
551	GB01000120S	157357
85	GB01002769S	282358
8639	GB01016131S	22284
15140	GB01018815S	8383
12484	GB01018820S	12155
9558	GB01009985S	19424
8350	GB01021406S	23286
17971	GB01020603S	1234
16264	GB01012185S	5747
9075	GB01012132S	20826
11824	GB01020284S	13323
15872	GB01002307S	6768
8035	GB01010649S	24449
15987	GB01017073S	6542
3921	GB01016217S	46091
4987	GB01018030S	39432
8012	GB01015885S	24544
11836	GB01010094S	13303
800	GB01001460S	131569
11910	GB01010023S	13173
17115	GB01017232S	3054
14532	GB01002127S	9379
3591	GB01017473S	48707
15662	GB01000427S	7267
7934	GB01009471S	24877
5136	GB01023800S	38543
10279	GB01011071S	17336
14286	GB01000253S	9728
12349	GB01004751S	12360
16116	GB01024271S	6224
1210	GB01000856S	101477
16602	GB01022031S	4670
5267	GB01017627S	37774
12190	GB01019101S	12606
15498	GB01019402S	7661
5390	GB01011462S	37072
1543	GB01000301S	84969
15534	GB01011415S	7578
655	GB01015269S	146428
15009	GB01019527S	8629
8591	GB01009893S	22412
15660	GB01015729S	7276
14282	GB01018942S	9734
317	GB01003546S	191731
14861	GB01018935S	8886
16097	GB01013924S	6274
14634	GB01020246S	9241
4424	GB01017586S	42664
5904	GB01024057S	34024
4060	GB01024130S	45149
15776	GB01001612S	6979
12296	GB01000650S	12443
18555	GB01023036S	452
9840	GB01010885S	18649
3382	GB01020485S	50487
12384	GB01013300S	12321
3400	GB01018116S	50352
13262	GB01019990S	11137
10394	GB01003633S	16994
17206	GB01021076S	2774
18083	GB01021081S	1105
18461	GB01011841S	576
10093	GB01009239S	17893
18055	GB01020734S	1139
14120	GB01018577S	10002
11807	GB01010154S	13363
667	GB01001580S	145119
13768	GB01018308S	10486
14267	GB01019127S	9754
14149	GB01020073S	9951
12216	GB01018848S	12572
12552	GB01013271S	12065
5003	GB01000878S	39363
13947	GB01019863S	10243
9399	GB01011464S	19836
18362	GB01020993S	678
18233	GB01004510S	872
5866	GB01024119S	34219
16814	GB01001077S	4005
13294	GB01018775S	11090
7300	GB01011475S	27302
10151	GB01009551S	17701
4930	GB01011759S	39730
9701	GB01011150S	19041
12692	GB01018968S	11855
8331	GB01022953S	23367
5579	GB01012667S	35910
2108	GB01003860S	68124
3770	GB01008484S	47252
9186	GB01001765S	20455
2326	GB01008081S	62491
3525	GB01023935S	49266
18109	GB01021633S	1066
16719	GB01004382S	4281
13501	GB01020449S	10839
15670	GB01002292S	7247
14021	GB01013772S	10144
6176	GB01023198S	32646
4620	GB01018048S	41393
898	GB01018095S	122237
17878	GB01021662S	1348
15093	GB01012200S	8466
4403	GB01012255S	42812
1242	GB01008114S	100005
9397	GB01008753S	19838
14533	GB01018507S	9379
9799	GB01009855S	18774
3774	GB01007841S	47238
4608	GB01008546S	41466
16187	GB01002369S	5994
17498	GB01016950S	2073
6371	GB01016277S	31650
15854	GB01013154S	6810
435	GB01000466S	172502
10430	GB01008933S	16918
12536	GB01010041S	12089
17567	GB01001291S	1905
825	GB01001054S	128902
14787	GB01018743S	9014
6953	GB01003771S	28788
13885	GB01015684S	10311
2709	GB01015540S	57259
9312	GB01009760S	20079
10928	GB01011090S	15546
4531	GB01017488S	41932
3345	GB01016422S	50860
13883	GB01013749S	10312
6144	GB01016002S	32777
11365	GB01008935S	14328
13077	GB01008728S	11376
3892	GB01021386S	46287
3563	GB01011542S	48877
16878	GB01003445S	3782
13771	GB01019052S	10483
1468	GB01003435S	88987
338	GB01002799S	188151
1692	GB01008211S	79284
715	GB01008244S	140182
16533	GB01010232S	4923
17376	GB01007290S	2324
10647	GB01008852S	16368
8839	GB01009951S	21601
12718	GB01019715S	11830
7996	GB01022881S	24620
6910	GB01010814S	29005
17045	GB01004333S	3256
7198	GB01023506S	27747
14269	GB01010216S	9753
9460	GB01011848S	19671
7175	GB01022180S	27846
10946	GB01007639S	15477
8825	GB01024071S	21648
17997	GB01004707S	1204
11227	GB01004362S	14708
14587	GB01013819S	9300
16669	GB01017201S	4425
1294	GB01000183S	97381
6386	GB01022846S	31605
1163	GB01000731S	104084
16482	GB01001539S	5110
1251	GB01000786S	99250
9922	GB01003154S	18419
1231	GB01012777S	100448
4162	GB01015446S	44395
1569	GB01012769S	84223
6659	GB01023490S	30242
10159	GB01016108S	17677
9783	GB01024447S	18811
228	GB01001155S	213235
6448	GB01023174S	31343
18078	GB01021205S	1110
16803	GB01001976S	4031
6058	GB01007867S	33192
9891	GB01009335S	18509
13440	GB01019902S	10911
7728	GB01004190S	25598
18406	GB01023021S	633
17314	GB01001082S	2474
9128	GB01010592S	20645
17612	GB01003376S	1796
5546	GB01022220S	36096
120	GB01003600S	252580
7114	GB01015637S	28086
3395	GB01010632S	50397
12729	GB01024326S	11812
5745	GB01016382S	34915
5463	GB01022234S	36627
5592	GB01010378S	35835
15354	GB01011205S	7934
6132	GB01023972S	32839
11745	GB01011273S	13488
4674	GB01016685S	41103
4695	GB01018208S	40928
9654	GB01003109S	19154
15882	GB01018891S	6759
5968	GB01020341S	33687
2951	GB01016517S	54570
10524	GB01011570S	16682
14713	GB01007330S	9146
5615	GB01010741S	35694
3425	GB01023129S	50151
8004	GB01023152S	24582
6109	GB01023183S	32964
13082	GB01018521S	11365
16805	GB01016188S	4028
12054	GB01015731S	12850
7589	GB01009689S	26146
7010	GB01010567S	28532
18697	GB01010130S	122
5909	GB01012320S	34013
9221	GB01009126S	20372
3061	GB01012933S	53550
12770	GB01019492S	11772
353	GB01001377S	184538
6518	GB01008149S	30939
5816	GB01011340S	34535
7432	GB01010609S	26763
1141	GB01012375S	105210
10820	GB01020216S	15826
6571	GB01015952S	30714
16824	GB01024294S	3965
7319	GB01013176S	27229
10014	GB01009727S	18112
5309	GB01013109S	37559
3048	GB01000284S	53678
5491	GB01001738S	36467
10343	GB01000233S	17159
12420	GB01009655S	12263
11934	GB01010981S	13118
15889	GB01002359S	6743
4226	GB01017808S	43887
2170	GB01010425S	66132
8493	GB01013213S	22720
15183	GB01024454S	8291
7397	GB01013979S	26930
9616	GB01003201S	19272
12438	GB01019670S	12223
2188	GB01015250S	65859
5306	GB01023492S	37577
2940	GB01020573S	54657
7395	GB01022596S	26938
14726	GB01019526S	9121
18017	GB01020577S	1181
13706	GB01019224S	10563
697	GB01000352S	142853
4892	GB01023717S	39936
7244	GB01023621S	27534
4308	GB01015311S	43345
3693	GB01018113S	47877
3874	GB01011641S	46437
16620	GB01017385S	4622
18284	GB01021859S	787
15841	GB01016163S	6848
5850	GB01008697S	34280
6093	GB01015987S	33054
6344	GB01017942S	31717
11385	GB01015741S	14271
16799	GB01017223S	4051
3507	GB01018111S	49377
16002	GB01000505S	6517
9065	GB01008801S	20855
7339	GB01023729S	27169
2370	GB01012852S	61770
17141	GB01017163S	2971
6867	GB01021490S	29170
3145	GB01012842S	52648
3521	GB01021427S	49310
15944	GB01013906S	6623
14199	GB01009160S	9852
9947	GB01018260S	18345
3129	GB01020515S	52805
3282	GB01017888S	51378
4074	GB01000564S	45012
2131	GB01017873S	67444
14926	GB01015657S	8760
2667	GB01010478S	57714
10552	GB01016118S	16619
12504	GB01008752S	12135
12847	GB01009338S	11666
15285	GB01003743S	8071
4113	GB01020548S	44776
14656	GB01018674S	9205
9316	GB01015964S	20060
4927	GB01017695S	39755
13366	GB01012509S	10997
11279	GB01007302S	14558
13404	GB01001949S	10953
11630	GB01015619S	13717
13621	GB01009785S	10670
15637	GB01011129S	7318
9597	GB01009080S	19320
5	GB01024343S	496705
11163	GB01003163S	14866
6324	GB01008691S	31833
5951	GB01021367S	33762
414	GB01003349S	175075
9173	GB01012569S	20482
5033	GB01011208S	39220
4932	GB01012512S	39708
1336	GB01008036S	95032
7849	GB01001801S	25238
2829	GB01016550S	55962
7931	GB01008817S	24890
865	GB01000883S	124648
18756	GB01002044S	2
12047	GB01016988S	12859
2858	GB01017777S	55562
7260	GB01008425S	27490
1093	GB01008232S	108795
13630	GB01018270S	10658
5178	GB01012969S	38241
7478	GB01012992S	26625
13092	GB01018466S	11351
18092	GB01022920S	1090
8137	GB01001481S	24032
13424	GB01018916S	10930
14423	GB01019228S	9536
14715	GB01019973S	9144
4503	GB01017757S	42149
17774	GB01020165S	1526
17995	GB01020876S	1205
11008	GB01020446S	15256
6050	GB01023552S	33220
6757	GB01008363S	29739
5767	GB01016403S	34825
17906	GB01023007S	1326
10604	GB01011881S	16484
17051	GB01007326S	3240
8252	GB01009186S	23675
9357	GB01008956S	19950
10106	GB01008318S	17848
13320	GB01009747S	11064
10213	GB01020325S	17520
17510	GB01020805S	2050
7346	GB01016090S	27136
11398	GB01013726S	14243
17857	GB01021924S	1378
2843	GB01001179S	55801
3558	GB01012146S	48963
949	GB01015299S	117991
12951	GB01013744S	11548
14903	GB01018874S	8800
5110	GB01022087S	38719
16892	GB01016975S	3744
4203	GB01011481S	44013
5686	GB01011436S	35265
8817	GB01015796S	21670
5863	GB01016084S	34228
18587	GB01020718S	407
9337	GB01009572S	19993
16798	GB01001255S	4055
10882	GB01009818S	15652
10230	GB01004537S	17468
11022	GB01008994S	15210
15234	GB01015664S	8154
16129	GB01002333S	6199
11464	GB01012680S	14085
9444	GB01020428S	19717
12491	GB01007381S	12147
14158	GB01018448S	9931
11485	GB01008949S	14035
4989	GB01023892S	39425
18140	GB01021094S	1025
14219	GB01011810S	9821
8944	GB01015788S	21262
6782	GB01022122S	29615
1208	GB01024252S	101631
1798	GB01000101S	75951
5840	GB01017918S	34337
1938	GB01000406S	71885
3269	GB01016854S	51458
2713	GB01011514S	57224
13533	GB01002862S	10781
16346	GB01024309S	5527
16126	GB01011241S	6205
4249	GB01016833S	43732
1833	GB01016311S	74782
12062	GB01011574S	12828
5315	GB01022196S	37531
2815	GB01010433S	56074
13297	GB01016152S	11088
2034	GB01017554S	69730
15635	GB01017091S	7324
16809	GB01007481S	4015
14794	GB01016150S	9005
10443	GB01010049S	16873
16891	GB01004665S	3745
16434	GB01007509S	5251
885	GB01003841S	123494
10374	GB01012611S	17047
27	GB01003814S	393252
13163	GB01018311S	11265
10191	GB01009218S	17582
5187	GB01016653S	38185
18249	GB01020879S	841
4191	GB01008567S	44123
14828	GB01019524S	8946
18413	GB01021059S	626
2077	GB01010480S	68879
10200	GB01004733S	17566
8318	GB01010931S	23415
4711	GB01023929S	40854
519	GB01003472S	160702
7832	GB01003052S	25278
1435	GB01000822S	90905
2488	GB01024138S	59995
4028	GB01016859S	45421
4405	GB01017736S	42799
3691	GB01008285S	47896
11597	GB01018710S	13782
9347	GB01016762S	19966
7937	GB01003043S	24874
1059	GB01000193S	110631
10778	GB01010014S	15956
9793	GB01003071S	18785
10935	GB01010531S	15522
11968	GB01015759S	13048
2699	GB01011743S	57333
10901	GB01009730S	15607
2103	GB01008600S	68192
6676	GB01022949S	30192
11503	GB01010203S	13983
18043	GB01021893S	1152
12569	GB01000394S	12046
7900	GB01010833S	25036
6785	GB01003638S	29605
7458	GB01010844S	26686
16639	GB01007400S	4535
11186	GB01022147S	14811
5768	GB01016668S	34822
13172	GB01002840S	11259
319	GB01000957S	191316
18260	GB01019503S	831
7867	GB01024096S	25166
18478	GB01017252S	558
10975	GB01020050S	15363
12237	GB01000654S	12533
15363	GB01007447S	7917
8005	GB01008345S	24577
14217	GB01011300S	9821
8452	GB01008398S	22879
793	GB01000819S	132288
8449	GB01013971S	22884
12185	GB01019148S	12612
16875	GB01002036S	3798
12095	GB01011400S	12764
17703	GB01021135S	1640
10345	GB01013700S	17155
15615	GB01012176S	7383
1247	GB01000076S	99597
2189	GB01001214S	65858
5613	GB01023421S	35708
1425	GB01015347S	91303
3118	GB01024003S	52894
4606	GB01017601S	41468
3506	GB01016269S	49384
4582	GB01018196S	41621
11576	GB01010231S	13818
13880	GB01019708S	10322
12090	GB01009797S	12774
13323	GB01012369S	11055
10476	GB01011253S	16805
17280	GB01010805S	2573
4025	GB01010640S	45446
13416	GB01009226S	10939
1738	GB01012791S	77801
15252	GB01010917S	8125
1296	GB01003752S	97210
6403	GB01023082S	31520
12105	GB01015561S	12743
8128	GB01021440S	24071
16968	GB01010774S	3505
6622	GB01001837S	30467
5588	GB01012261S	35862
13530	GB01019186S	10783
5919	GB01023199S	33929
4451	GB01012799S	42470
11379	GB01010162S	14277
3306	GB01017794S	51219
7911	GB01015999S	24991
13931	GB01015776S	10261
12612	GB01019277S	11980
10273	GB01016627S	17351
10436	GB01009484S	16905
2747	GB01001194S	56768
2362	GB01000581S	62040
14118	GB01016134S	10009
9041	GB01011390S	20917
18423	GB01009989S	614
18330	GB01003509S	718
6146	GB01018044S	32774
14105	GB01019339S	10024
18634	GB01021774S	317
15450	GB01009618S	7766
1300	GB01007808S	96995
13486	GB01020261S	10856
2501	GB01012356S	59733
1168	GB01024038S	103849
4415	GB01008558S	42729
5534	GB01008180S	36191
12173	GB01000668S	12627
973	GB01001354S	116483
13582	GB01019788S	10726
6471	GB01010666S	31245
4679	GB01012597S	41068
6777	GB01017494S	29638
17187	GB01002051S	2830
9043	GB01013195S	20910
10508	GB01003139S	16716
6172	GB01022069S	32670
11698	GB01016027S	13582
5093	GB01008498S	38816
6638	GB01017759S	30360
10112	GB01009783S	17832
17781	GB01021708S	1512
18209	GB01021629S	914
2870	GB01023119S	55407
8755	GB01020395S	21872
5769	GB01012719S	34815
2155	GB01011704S	66714
5410	GB01012744S	36899
3903	GB01016804S	46200
8245	GB01001737S	23696
3119	GB01017563S	52892
16539	GB01001022S	4911
12556	GB01018225S	12057
10542	GB01004159S	16652
14246	GB01019211S	9777
6399	GB01021324S	31542
18560	GB01021829S	447
5472	GB01023207S	36582
18466	GB01020634S	573
13340	GB01012559S	11026
10925	GB01014055S	15557
16855	GB01017262S	3858
6955	GB01017963S	28765
15735	GB01017126S	7078
653	GB01000099S	146539
17441	GB01017265S	2199
3484	GB01010720S	49610
135	GB01002732S	246731
8228	GB01008819S	23741
3857	GB01002745S	46571
4577	GB01017609S	41639
4420	GB01007564S	42672
15346	GB01017196S	7947
5204	GB01011795S	38115
11694	GB01000432S	13583
17784	GB01021151S	1510
17549	GB01020959S	1946
13833	GB01024473S	10389
9129	GB01012112S	20642
14614	GB01002352S	9269
802	GB01001270S	131485
18575	GB01021796S	429
12810	GB01007659S	11723
3637	GB01017703S	48400
11707	GB01012475S	13561
3267	GB01012910S	51476
15289	GB01007680S	8060
9935	GB01011312S	18384
2647	GB01007673S	57947
4635	GB01011363S	41320
17319	GB01021981S	2462
15068	GB01019417S	8521
9967	GB01013137S	18263
10341	GB01009012S	17165
4569	GB01016459S	41672
10899	GB01008916S	15618
16925	GB01024360S	3622
162	GB01001001S	234850
928	GB01008017S	120076
15597	GB01007499S	7437
4038	GB01021306S	45302
16910	GB01001981S	3682
16654	GB01001246S	4470
8565	GB01020388S	22501
7942	GB01001704S	24858
2677	GB01016699S	57568
18623	GB01023031S	349
13784	GB01019949S	10465
11537	GB01009166S	13912
12914	GB01008798S	11595
6721	GB01016782S	29961
872	GB01003567S	124287
12259	GB01019370S	12496
12583	GB01009909S	12027
14938	GB01015710S	8736
8125	GB01001803S	24078
12075	GB01016931S	12797
4749	GB01008585S	40650
8097	GB01008177S	24191
739	GB01000331S	137783
6691	GB01022164S	30110
6556	GB01022131S	30769
11310	GB01016605S	14479
14570	GB01018751S	9320
14426	GB01007671S	9532
17536	GB01021060S	1984
3291	GB01011555S	51312
8924	GB01009983S	21342
6473	GB01022742S	31234
9607	GB01008821S	19294
10397	GB01009407S	16986
17712	GB01013815S	1620
8539	GB01010151S	22589
3408	GB01021473S	50259
8786	GB01004501S	21769
16491	GB01001583S	5081
1519	GB01013059S	86093
1238	GB01000690S	100143
98	GB01024197S	267614
13456	GB01019691S	10890
14898	GB01024160S	8821
509	GB01000057S	161632
4241	GB01023303S	43762
3720	GB01011660S	47696
8623	GB01015936S	22327
1999	GB01013090S	70594
5347	GB01007591S	37272
2111	GB01015490S	68102
1899	GB01011760S	72901
9781	GB01012647S	18812
8127	GB01008676S	24072
10018	GB01009624S	18104
11588	GB01003229S	13793
12494	GB01019124S	12147
18081	GB01021843S	1107
6191	GB01010343S	32564
14628	GB01007377S	9248
11676	GB01011146S	13629
4677	GB01000346S	41085
18550	GB01000204S	456
1849	GB01000901S	74314
15543	GB01019207S	7554
1998	GB01003601S	70613
13483	GB01020143S	10858
1901	GB01011577S	72851
11061	GB01018737S	15106
3539	GB01008472S	49112
13075	GB01016597S	11379
12020	GB01003145S	12921
16573	GB01001141S	4801
4616	GB01023957S	41421
2632	GB01000122S	58087
5556	GB01011465S	36051
15469	GB01002407S	7720
17263	GB01001389S	2613
17908	GB01021974S	1323
6802	GB01022869S	29539
9688	GB01009129S	19066
9963	GB01019523S	18270
13015	GB01020282S	11462
10136	GB01012169S	17735
17651	GB01020583S	1724
950	GB01001105S	117912
17208	GB01024283S	2769
17520	GB01017071S	2023
2536	GB01013077S	59148
10758	GB01020461S	15992
11722	GB01004173S	13527
13069	GB01018487S	11394
3636	GB01008658S	48402
7262	GB01010096S	27481
1800	GB01001466S	75739
13967	GB01018566S	10220
5097	GB01009759S	38792
13103	GB01019837S	11336
3634	GB01017471S	48411
762	GB01000421S	134917
13713	GB01018296S	10554
11409	GB01019103S	14210
11944	GB01007420S	13097
12213	GB01019404S	12576
17502	GB01001522S	2064
4973	GB01011073S	39499
95	GB01003281S	268419
16094	GB01024212S	6284
1827	GB01013084S	74977
7997	GB01023664S	24617
8645	GB01022099S	22262
10598	GB01009891S	16490
12649	GB01019028S	11922
1102	GB01000506S	108441
14545	GB01004512S	9362
657	GB01001023S	146166
8490	GB01000068S	22731
11735	GB01019710S	13505
204	GB01003584S	220295
10786	GB01011289S	15922
203	GB01000745S	220431
12659	GB01020244S	11909
17338	GB01021598S	2416
3937	GB01017584S	45992
7501	GB01023588S	26536
7819	GB01010878S	25312
15792	GB01002360S	6947
14982	GB01010883S	8659
2872	GB01020487S	55398
11702	GB01018940S	13567
16777	GB01016923S	4126
2942	GB01011695S	54651
11158	GB01013302S	14882
3694	GB01018118S	47873
12470	GB01019996S	12174
16415	GB01019558S	5305
1933	GB01024055S	72047
1708	GB01000388S	78808
14899	GB01015801S	8817
1666	GB01023802S	80228
18047	GB01023045S	1147
